state,date,confirmed,deaths,population,fully,at_least_one
Nebraska,2021-09-13,253080,2356,1934408.0,1026750.0,1127056.0
Nebraska,2021-09-14,253080,2356,1934408.0,1032416.0,1131270.0
Nebraska,2021-09-15,255611,2365,1934408.0,1032550.0,1131471.0
Nebraska,2021-09-16,256906,2368,1934408.0,1035755.0,1133881.0
Nebraska,2021-09-17,257787,2371,1934408.0,1037931.0,1135425.0
Nebraska,2021-09-18,257787,2371,1934408.0,1038052.0,1135604.0
Nebraska,2021-09-19,257787,2371,1934408.0,1038197.0,1135774.0
Nebraska,2021-09-20,257787,2371,1934408.0,1039980.0,1137081.0
Nebraska,2021-09-21,260199,2379,1934408.0,1044528.0,1139798.0
Nebraska,2021-09-22,261080,2382,1934408.0,1046071.0,1140786.0
Nebraska,2021-09-23,261080,2382,1934408.0,1047811.0,1141845.0
Nebraska,2021-09-24,261080,2382,1934408.0,1049418.0,1142958.0
Nebraska,2021-09-25,262475,2405,1934408.0,1051353.0,1144194.0
Nebraska,2021-09-26,262475,2405,1934408.0,1051466.0,1144413.0
Nebraska,2021-09-27,263763,2405,1934408.0,1054551.0,1146515.0
Nebraska,2021-09-28,265516,2813,1934408.0,1055253.0,1147136.0
Nebraska,2021-09-29,265516,2827,1934408.0,1056704.0,1148345.0
Nebraska,2021-09-30,266449,2832,1934408.0,1057562.0,1149181.0
Nebraska,2021-10-01,267079,2840,1934408.0,1058664.0,1150147.0
Nebraska,2021-10-02,267079,2840,1934408.0,1058707.0,1150219.0
Nebraska,2021-10-03,267079,2840,1934408.0,1059568.0,1151031.0
Nebraska,2021-10-04,268381,2840,1934408.0,1059621.0,1151170.0
Nebraska,2021-10-05,269138,2840,1934408.0,1063886.0,1154913.0
Nebraska,2021-10-06,269942,2841,1934408.0,1064811.0,1155669.0
Nebraska,2021-10-07,270724,2842,1934408.0,1065561.0,1156348.0
Nebraska,2021-10-08,271550,2845,1934408.0,1067098.0,1157819.0
Nebraska,2021-10-09,271550,2855,1934408.0,1067981.0,1158913.0
Nebraska,2021-10-10,271550,2855,1934408.0,1067981.0,1158913.0
Nebraska,2021-10-11,271550,2855,1934408.0,1067981.0,1158913.0
Nebraska,2021-10-12,273416,2856,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-13,274254,2870,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-14,274993,2885,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-15,275694,2897,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-16,275694,2898,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-17,275694,2905,1934408.0,1069077.0,1159859.0
Nebraska,2021-10-18,276817,2912,1934408.0,1074914.0,1164850.0
Nebraska,2021-10-19,277436,2920,1934408.0,1077850.0,1167612.0
Nebraska,2021-10-20,278174,2924,1934408.0,1078696.0,1168380.0
Nebraska,2021-10-21,278976,2928,1934408.0,1079629.0,1169342.0
Nebraska,2021-10-22,278976,2938,1934408.0,1081246.0,1171425.0
Nebraska,2021-10-23,278976,2938,1934408.0,1082184.0,1172411.0
Nebraska,2021-10-24,278976,2938,1934408.0,1082253.0,1172499.0
Nebraska,2021-10-25,278976,2938,1934408.0,1082273.0,1172597.0
Nebraska,2021-10-26,278976,2941,1934408.0,1084264.0,1174894.0
Nebraska,2021-10-27,282287,2942,1934408.0,1084917.0,1175778.0
Nebraska,2021-10-28,283153,2954,1934408.0,1085937.0,1177055.0
Nebraska,2021-10-29,283153,2954,1934408.0,1086941.0,1178357.0
Nebraska,2021-10-30,284766,2975,1934408.0,1087752.0,1179622.0
Nebraska,2021-10-31,284766,2975,1934408.0,1087821.0,1179830.0
Nevada,2020-01-22,0,0,,,
Nevada,2020-01-23,0,0,,,
Nevada,2020-01-24,0,0,,,
Nevada,2020-01-25,0,0,,,
Nevada,2020-01-26,0,0,,,
Nevada,2020-01-27,0,0,,,
Nevada,2020-01-28,0,0,,,
Nevada,2020-01-29,0,0,,,
Nevada,2020-01-30,0,0,,,
Nevada,2020-01-31,0,0,,,
Nevada,2020-02-01,0,0,,,
Nevada,2020-02-02,0,0,,,
Nevada,2020-02-03,0,0,,,
Nevada,2020-02-04,0,0,,,
Nevada,2020-02-05,0,0,,,
Nevada,2020-02-06,0,0,,,
Nevada,2020-02-07,0,0,,,
Nevada,2020-02-08,0,0,,,
Nevada,2020-02-09,0,0,,,
Nevada,2020-02-10,0,0,,,
Nevada,2020-02-11,0,0,,,
Nevada,2020-02-12,0,0,,,
Nevada,2020-02-13,0,0,,,
Nevada,2020-02-14,0,0,,,
Nevada,2020-02-15,0,0,,,
Nevada,2020-02-16,0,0,,,
Nevada,2020-02-17,0,0,,,
Nevada,2020-02-18,0,0,,,
Nevada,2020-02-19,0,0,,,
Nevada,2020-02-20,0,0,,,
Nevada,2020-02-21,0,0,,,
Nevada,2020-02-22,0,0,,,
Nevada,2020-02-23,0,0,,,
Nevada,2020-02-24,0,0,,,
Nevada,2020-02-25,0,0,,,
Nevada,2020-02-26,0,0,,,
Nevada,2020-02-27,0,0,,,
Nevada,2020-02-28,0,0,,,
Nevada,2020-02-29,0,0,,,
Nevada,2020-03-01,0,0,,,
Nevada,2020-03-02,0,0,,,
Nevada,2020-03-03,0,0,,,
Nevada,2020-03-04,0,0,,,
Nevada,2020-03-05,1,0,,,
Nevada,2020-03-06,2,0,,,
Nevada,2020-03-07,2,0,,,
Nevada,2020-03-08,4,0,,,
Nevada,2020-03-09,4,0,,,
Nevada,2020-03-10,4,0,,,
Nevada,2020-03-11,7,0,,,
Nevada,2020-03-12,10,0,,,
Nevada,2020-03-13,18,0,,,
Nevada,2020-03-14,20,0,,,
Nevada,2020-03-15,20,0,,,
Nevada,2020-03-16,45,1,,,
Nevada,2020-03-17,55,1,,,
Nevada,2020-03-18,55,1,,,
Nevada,2020-03-19,95,1,,,
Nevada,2020-03-20,161,2,,,
Nevada,2020-03-21,161,2,,,
Nevada,2020-03-22,190,2,,,
Nevada,2020-03-23,245,4,,,
Nevada,2020-03-24,278,4,,,
Nevada,2020-03-25,323,6,,,
Nevada,2020-03-26,420,10,,,
Nevada,2020-03-27,536,10,,,
Nevada,2020-03-28,626,10,,,
Nevada,2020-03-29,920,15,,,
Nevada,2020-03-30,1012,15,,,
Nevada,2020-03-31,1114,26,,,
Nevada,2020-04-01,1279,31,,,
Nevada,2020-04-02,1463,38,,,
Nevada,2020-04-03,1514,43,,,
Nevada,2020-04-04,1742,46,,,
Nevada,2020-04-05,1855,46,,,
Nevada,2020-04-06,1953,46,,,
Nevada,2020-04-07,2124,72,,,
Nevada,2020-04-08,2259,72,,,
Nevada,2020-04-09,2456,81,,,
Nevada,2020-04-10,2722,90,,,
Nevada,2020-04-11,2702,102,,,
Nevada,2020-04-12,2836,112,,,
Nevada,2020-04-13,2990,114,,,
Nevada,2020-04-14,3134,126,,,
Nevada,2020-04-15,3211,131,,,
Nevada,2020-04-16,3214,137,,,
Nevada,2020-04-17,3524,142,,,
Nevada,2020-04-18,3626,151,,,
Nevada,2020-04-19,3728,158,,,
Nevada,2020-04-20,3830,159,,,
Nevada,2020-04-21,3937,163,,,
Nevada,2020-04-22,4081,172,,,
Nevada,2020-04-23,4208,195,,,
Nevada,2020-04-24,4398,197,,,
Nevada,2020-04-25,4539,205,,,
Nevada,2020-04-26,4734,206,,,
Nevada,2020-04-27,4700,206,,,
Nevada,2020-04-28,4821,219,,,
Nevada,2020-04-29,4934,230,,,
Nevada,2020-04-30,5053,243,,,
Nevada,2020-05-01,5248,246,,,
Nevada,2020-05-02,5389,255,,,
Nevada,2020-05-03,5472,258,,,
Nevada,2020-05-04,5630,265,,,
Nevada,2020-05-05,5660,270,,,
Nevada,2020-05-06,5741,289,,,
Nevada,2020-05-07,5855,297,,,
Nevada,2020-05-08,5920,294,,,
Nevada,2020-05-09,6171,313,,,
Nevada,2020-05-10,6120,310,,,
Nevada,2020-05-11,6152,312,,,
Nevada,2020-05-12,6313,321,,,
Nevada,2020-05-13,6476,331,,,
Nevada,2020-05-14,6504,333,,,
Nevada,2020-05-15,6733,343,,,
Nevada,2020-05-16,6813,347,,,
Nevada,2020-05-17,6949,350,,,
Nevada,2020-05-18,7061,358,,,
Nevada,2020-05-19,7096,358,,,
Nevada,2020-05-20,7388,377,,,
Nevada,2020-05-21,7400,383,,,
Nevada,2020-05-22,7525,386,,,
Nevada,2020-05-23,7526,387,,,
Nevada,2020-05-24,7881,380,,,
Nevada,2020-05-25,7956,394,,,
Nevada,2020-05-26,8057,394,,,
Nevada,2020-05-27,8150,402,,,
Nevada,2020-05-28,8248,406,,,
Nevada,2020-05-29,8376,406,,,
Nevada,2020-05-30,8517,417,,,
Nevada,2020-05-31,8628,417,,,
Nevada,2020-06-01,8702,417,,,
Nevada,2020-06-02,8858,417,,,
Nevada,2020-06-03,8951,431,,,
Nevada,2020-06-04,9129,430,,,
Nevada,2020-06-05,9309,436,,,
Nevada,2020-06-06,9491,437,,,
Nevada,2020-06-07,9669,438,,,
Nevada,2020-06-08,9816,442,,,
Nevada,2020-06-09,10045,446,,,
Nevada,2020-06-10,10218,449,,,
Nevada,2020-06-11,10473,459,,,
Nevada,2020-06-12,10704,461,,,
Nevada,2020-06-13,10997,462,,,
Nevada,2020-06-14,11201,463,,,
Nevada,2020-06-15,11315,465,,,
Nevada,2020-06-16,11683,467,,,
Nevada,2020-06-17,11854,473,,,
Nevada,2020-06-18,12169,475,,,
Nevada,2020-06-19,12524,479,,,
Nevada,2020-06-20,12976,486,,,
Nevada,2020-06-21,13240,487,,,
Nevada,2020-06-22,13528,489,,,
Nevada,2020-06-23,13997,492,,,
Nevada,2020-06-24,14362,494,,,
Nevada,2020-06-25,14859,495,,,
Nevada,2020-06-26,15240,498,,,
Nevada,2020-06-27,16339,500,,,
Nevada,2020-06-28,17160,500,,,
Nevada,2020-06-29,17894,504,,,
Nevada,2020-06-30,18456,507,,,
Nevada,2020-07-01,19101,511,,,
Nevada,2020-07-02,19733,525,,,
Nevada,2020-07-03,20718,528,,,
Nevada,2020-07-04,21575,530,,,
Nevada,2020-07-05,22418,534,,,
Nevada,2020-07-06,22909,537,,,
Nevada,2020-07-07,23785,548,,,
Nevada,2020-07-08,24301,553,,,
Nevada,2020-07-09,24904,571,,,
Nevada,2020-07-10,25908,579,,,
Nevada,2020-07-11,26838,592,,,
Nevada,2020-07-12,27683,593,,,
Nevada,2020-07-13,28515,593,,,
Nevada,2020-07-14,29619,612,,,
Nevada,2020-07-15,30468,618,,,
Nevada,2020-07-16,31915,626,,,
Nevada,2020-07-17,33295,637,,,
Nevada,2020-07-18,34477,646,,,
Nevada,2020-07-19,35765,647,,,
Nevada,2020-07-20,36713,648,,,
Nevada,2020-07-21,37528,676,,,
Nevada,2020-07-22,38657,704,,,
Nevada,2020-07-23,39919,709,,,
Nevada,2020-07-24,40885,722,,,
Nevada,2020-07-25,41816,732,,,
Nevada,2020-07-26,42843,734,,,
Nevada,2020-07-27,43831,739,,,
Nevada,2020-07-28,44936,759,,,
Nevada,2020-07-29,45806,780,,,
Nevada,2020-07-30,46824,801,,,
Nevada,2020-07-31,48088,830,,,
Nevada,2020-08-01,49074,832,,,
Nevada,2020-08-02,50205,832,,,
Nevada,2020-08-03,51199,847,,,
Nevada,2020-08-04,52179,862,,,
Nevada,2020-08-05,52828,890,,,
Nevada,2020-08-06,53557,900,,,
Nevada,2020-08-07,54533,920,,,
Nevada,2020-08-08,55419,949,,,
Nevada,2020-08-09,56230,957,,,
Nevada,2020-08-10,56972,963,,,
Nevada,2020-08-11,57520,981,,,
Nevada,2020-08-12,58048,996,,,
Nevada,2020-08-13,58650,1030,,,
Nevada,2020-08-14,59749,1045,,,
Nevada,2020-08-15,60608,1069,,,
Nevada,2020-08-16,61305,1072,,,
Nevada,2020-08-17,61967,1077,,,
Nevada,2020-08-18,62639,1102,,,
Nevada,2020-08-19,63028,1134,,,
Nevada,2020-08-20,63584,1172,,,
Nevada,2020-08-21,64433,1185,,,
Nevada,2020-08-22,65069,1197,,,
Nevada,2020-08-23,65601,1197,,,
Nevada,2020-08-24,66010,1200,,,
Nevada,2020-08-25,66413,1230,,,
Nevada,2020-08-26,66666,1250,,,
Nevada,2020-08-27,67220,1271,,,
Nevada,2020-08-28,67852,1287,,,
Nevada,2020-08-29,68461,1302,,,
Nevada,2020-08-30,68908,1302,,,
Nevada,2020-08-31,69228,1305,,,
Nevada,2020-09-01,69633,1313,,,
Nevada,2020-09-02,69872,1336,,,
Nevada,2020-09-03,70223,1363,,,
Nevada,2020-09-04,70712,1375,,,
Nevada,2020-09-05,71102,1388,,,
Nevada,2020-09-06,71610,1389,,,
Nevada,2020-09-07,71967,1393,,,
Nevada,2020-09-08,72104,1393,,,
Nevada,2020-09-09,72258,1412,,,
Nevada,2020-09-10,72546,1429,,,
Nevada,2020-09-11,72806,1439,,,
Nevada,2020-09-12,73220,1449,,,
Nevada,2020-09-13,73537,1452,,,
Nevada,2020-09-14,73814,1456,,,
Nevada,2020-09-15,74040,1482,,,
Nevada,2020-09-16,74248,1494,,,
Nevada,2020-09-17,74595,1506,,,
Nevada,2020-09-18,75096,1524,,,
Nevada,2020-09-19,75419,1528,,,
Nevada,2020-09-20,75804,1531,,,
Nevada,2020-09-21,76036,1531,,,
Nevada,2020-09-22,76298,1546,,,
Nevada,2020-09-23,76807,1556,,,
Nevada,2020-09-24,77197,1564,,,
Nevada,2020-09-25,77753,1573,,,
Nevada,2020-09-26,78355,1582,,,
Nevada,2020-09-27,78728,1585,,,
Nevada,2020-09-28,79191,1585,,,
Nevada,2020-09-29,79595,1593,,,
Nevada,2020-09-30,79980,1600,,,
Nevada,2020-10-01,80410,1603,,,
Nevada,2020-10-02,81182,1609,,,
Nevada,2020-10-03,81708,1620,,,
Nevada,2020-10-04,82100,1623,,,
Nevada,2020-10-05,82437,1623,,,
Nevada,2020-10-06,82916,1629,,,
Nevada,2020-10-07,83347,1636,,,
Nevada,2020-10-08,83827,1649,,,
Nevada,2020-10-09,84593,1657,,,
Nevada,2020-10-10,85399,1659,,,
Nevada,2020-10-11,85779,1661,,,
Nevada,2020-10-12,86348,1664,,,
Nevada,2020-10-13,86835,1674,,,
Nevada,2020-10-14,87314,1691,,,
Nevada,2020-10-15,87969,1698,,,
Nevada,2020-10-16,88685,1707,,,
Nevada,2020-10-17,89652,1707,,,
Nevada,2020-10-18,90261,1710,,,
Nevada,2020-10-19,90843,1712,,,
Nevada,2020-10-20,91499,1727,,,
Nevada,2020-10-21,92064,1732,,,
Nevada,2020-10-22,92853,1736,,,
Nevada,2020-10-23,93665,1738,,,
Nevada,2020-10-24,94812,1743,,,
Nevada,2020-10-25,95703,1748,,,
Nevada,2020-10-26,96178,1749,,,
Nevada,2020-10-27,96908,1756,,,
Nevada,2020-10-28,97479,1766,,,
Nevada,2020-10-29,98552,1769,,,
Nevada,2020-10-30,99784,1777,,,
Nevada,2020-10-31,100761,1777,,,
Nevada,2020-11-01,101477,1781,,,
Nevada,2020-11-02,102114,1784,,,
Nevada,2020-11-03,103025,1807,,,
Nevada,2020-11-04,104093,1814,,,
Nevada,2020-11-05,105360,1824,,,
Nevada,2020-11-06,106922,1845,,,
Nevada,2020-11-07,108746,1850,,,
Nevada,2020-11-08,110022,1851,,,
Nevada,2020-11-09,110982,1852,,,
Nevada,2020-11-10,112304,1859,,,
Nevada,2020-11-11,113411,1877,,,
Nevada,2020-11-12,114880,1880,,,
Nevada,2020-11-13,116737,1893,,,
Nevada,2020-11-14,119006,1908,,,
Nevada,2020-11-15,120183,1909,,,
Nevada,2020-11-16,122099,1917,,,
Nevada,2020-11-17,123795,1944,,,
Nevada,2020-11-18,125459,1947,,,
Nevada,2020-11-19,127876,1953,,,
Nevada,2020-11-20,129714,1982,,,
Nevada,2020-11-21,131733,2011,,,
Nevada,2020-11-22,133888,2017,,,
Nevada,2020-11-23,136227,2023,,,
Nevada,2020-11-24,139098,2047,,,
Nevada,2020-11-25,142240,2071,,,
Nevada,2020-11-26,144781,2093,,,
Nevada,2020-11-27,146317,2095,,,
Nevada,2020-11-28,149229,2119,,,
Nevada,2020-11-29,150527,2136,,,
Nevada,2020-11-30,152171,2144,,,
Nevada,2020-12-01,154842,2164,,,
Nevada,2020-12-02,156997,2202,,,
Nevada,2020-12-03,159532,2250,,,
Nevada,2020-12-04,162434,2272,,,
Nevada,2020-12-05,165628,2301,,,
Nevada,2020-12-06,168140,2315,,,
Nevada,2020-12-07,170587,2319,,,
Nevada,2020-12-08,173284,2359,,,
Nevada,2020-12-09,176334,2384,,,
Nevada,2020-12-10,178527,2434,3080156.0,,
Nevada,2020-12-11,181310,2479,3080156.0,,
Nevada,2020-12-12,183949,2520,3080156.0,,
Nevada,2020-12-13,186833,2539,3080156.0,,
Nevada,2020-12-14,189413,2548,3080156.0,,
Nevada,2020-12-15,191732,2595,3080156.0,,
Nevada,2020-12-16,194098,2651,3080156.0,,
Nevada,2020-12-17,196379,2671,3080156.0,,
Nevada,2020-12-18,199257,2706,3080156.0,,
Nevada,2020-12-19,201858,2749,3080156.0,,
Nevada,2020-12-20,203945,2779,3080156.0,,
Nevada,2020-12-21,205884,2785,3080156.0,,
Nevada,2020-12-22,206974,2823,3080156.0,,
Nevada,2020-12-23,209962,2869,3080156.0,,
Nevada,2020-12-24,212211,2914,3080156.0,,
Nevada,2020-12-25,214064,2941,3080156.0,,
Nevada,2020-12-26,215653,2942,3080156.0,,
Nevada,2020-12-27,217509,2950,3080156.0,,
Nevada,2020-12-28,218377,2971,3080156.0,,
Nevada,2020-12-29,220124,3016,3080156.0,,
Nevada,2020-12-30,222595,3063,3080156.0,,
Nevada,2020-12-31,224731,3122,3080156.0,,
Nevada,2021-01-01,227046,3143,3080156.0,,
Nevada,2021-01-02,228871,3148,3080156.0,,
Nevada,2021-01-03,231614,3180,3080156.0,,
Nevada,2021-01-04,233032,3206,3080156.0,,
Nevada,2021-01-05,235455,3235,3080156.0,,
Nevada,2021-01-06,237393,3295,3080156.0,,
Nevada,2021-01-07,240796,3339,3080156.0,,
Nevada,2021-01-08,243661,3394,3080156.0,,
Nevada,2021-01-09,246309,3450,3080156.0,,
Nevada,2021-01-10,248569,3467,3080156.0,,
Nevada,2021-01-11,250249,3500,3080156.0,,
Nevada,2021-01-12,252842,3546,3080156.0,,
Nevada,2021-01-13,253985,3596,3080156.0,,
Nevada,2021-01-14,256172,3658,3080156.0,,
Nevada,2021-01-15,258050,3698,3080156.0,,
Nevada,2021-01-16,260090,3761,3080156.0,,
Nevada,2021-01-17,261573,3779,3080156.0,,
Nevada,2021-01-18,262794,3784,3080156.0,,
Nevada,2021-01-19,263972,3792,3080156.0,,
Nevada,2021-01-20,265143,3863,3080156.0,16665.0,88566.0
Nevada,2021-01-21,266343,3910,3080156.0,17209.0,93750.0
Nevada,2021-01-22,268212,3958,3080156.0,19296.0,104173.0
Nevada,2021-01-23,269713,4011,3080156.0,20345.0,114533.0
Nevada,2021-01-24,270907,4026,3080156.0,20972.0,128127.0
Nevada,2021-01-25,271897,4029,3080156.0,22068.0,136459.0
Nevada,2021-01-26,272853,4088,3080156.0,22279.0,140705.0
Nevada,2021-01-27,273873,4134,3080156.0,22508.0,148120.0
Nevada,2021-01-28,274951,4181,3080156.0,23852.0,165006.0
Nevada,2021-01-29,276279,4218,3080156.0,26327.0,176969.0
Nevada,2021-01-30,277349,4264,3080156.0,29163.0,188555.0
Nevada,2021-01-31,278308,4270,3080156.0,31783.0,203752.0
Nevada,2021-02-01,279146,4278,3080156.0,33923.0,210295.0
Nevada,2021-02-02,279957,4324,3080156.0,35559.0,212333.0
Nevada,2021-02-03,280707,4373,3080156.0,37568.0,233140.0
Nevada,2021-02-04,281596,4424,3080156.0,45424.0,244070.0
Nevada,2021-02-05,282493,4463,3080156.0,45735.0,248696.0
Nevada,2021-02-06,283391,4496,3080156.0,49925.0,257529.0
Nevada,2021-02-07,284042,4520,3080156.0,56456.0,263459.0
Nevada,2021-02-08,284590,4522,3080156.0,62654.0,273990.0
Nevada,2021-02-09,285136,4559,3080156.0,66755.0,281144.0
Nevada,2021-02-10,285795,4582,3080156.0,67651.0,285933.0
Nevada,2021-02-11,286387,4637,3080156.0,77029.0,298976.0
Nevada,2021-02-12,287023,4663,3080156.0,77555.0,302681.0
Nevada,2021-02-13,287836,4694,3080156.0,83485.0,311409.0
Nevada,2021-02-14,288348,4709,3080156.0,90476.0,319698.0
Nevada,2021-02-15,288739,4720,3080156.0,98469.0,327691.0
Nevada,2021-02-16,289029,4733,3080156.0,98469.0,326996.0
Nevada,2021-02-17,289392,4774,3080156.0,107905.0,338748.0
Nevada,2021-02-18,289880,4805,3080156.0,118192.0,346585.0
Nevada,2021-02-19,290300,4831,3080156.0,118192.0,360480.0
Nevada,2021-02-20,290671,4868,3080156.0,138633.0,374969.0
Nevada,2021-02-21,290972,4872,3080156.0,157477.0,392287.0
Nevada,2021-02-22,291145,4882,3080156.0,165269.0,394561.0
Nevada,2021-02-23,291543,4903,3080156.0,183594.0,410093.0
Nevada,2021-02-24,292059,4919,3080156.0,183594.0,410047.0
Nevada,2021-02-25,292630,4933,3080156.0,187809.0,416442.0
Nevada,2021-02-26,293029,4942,3080156.0,194377.0,421011.0
Nevada,2021-02-27,293488,4957,3080156.0,205500.0,429341.0
Nevada,2021-02-28,293754,4957,3080156.0,218299.0,442998.0
Nevada,2021-03-01,293980,4957,3080156.0,227816.0,450521.0
Nevada,2021-03-02,294289,4967,3080156.0,240683.0,463532.0
Nevada,2021-03-03,294684,4987,3080156.0,244622.0,468523.0
Nevada,2021-03-04,295069,5005,3080156.0,249472.0,477020.0
Nevada,2021-03-05,295460,5020,3080156.0,255738.0,490637.0
Nevada,2021-03-06,295960,5036,3080156.0,263586.0,503587.0
Nevada,2021-03-07,296190,5037,3080156.0,274394.0,521717.0
Nevada,2021-03-08,296393,5040,3080156.0,285336.0,529875.0
Nevada,2021-03-09,296822,5054,3080156.0,294908.0,541386.0
Nevada,2021-03-10,297147,5067,3080156.0,298403.0,547269.0
Nevada,2021-03-11,297765,5080,3080156.0,304199.0,556429.0
Nevada,2021-03-12,298623,5097,3080156.0,316682.0,574155.0
Nevada,2021-03-13,299065,5117,3080156.0,328394.0,592190.0
Nevada,2021-03-14,299287,5118,3080156.0,341441.0,611686.0
Nevada,2021-03-15,299471,5121,3080156.0,352638.0,632408.0
Nevada,2021-03-16,299817,5135,3080156.0,360316.0,640815.0
Nevada,2021-03-17,300118,5147,3080156.0,363581.0,644494.0
Nevada,2021-03-18,300415,5157,3080156.0,370823.0,664042.0
Nevada,2021-03-19,300680,5161,3080156.0,378958.0,682011.0
Nevada,2021-03-20,300951,5171,3080156.0,386703.0,698310.0
Nevada,2021-03-21,301178,5172,3080156.0,398417.0,716742.0
Nevada,2021-03-22,301334,5174,3080156.0,410553.0,736064.0
Nevada,2021-03-23,301481,5188,3080156.0,417067.0,744890.0
Nevada,2021-03-24,301727,5203,3080156.0,418727.0,753221.0
Nevada,2021-03-25,302171,5215,3080156.0,423335.0,766239.0
Nevada,2021-03-26,302616,5226,3080156.0,433856.0,781990.0
Nevada,2021-03-27,302918,5236,3080156.0,446240.0,800233.0
Nevada,2021-03-28,303061,5236,3080156.0,458957.0,815328.0
Nevada,2021-03-29,303273,5237,3080156.0,472434.0,831093.0
Nevada,2021-03-30,303494,5239,3080156.0,483961.0,843019.0
Nevada,2021-03-31,303762,5249,3080156.0,486838.0,848425.0
Nevada,2021-04-01,304112,5256,3080156.0,492187.0,860701.0
Nevada,2021-04-02,304454,5260,3080156.0,501868.0,871025.0
Nevada,2021-04-03,304916,5274,3080156.0,514603.0,883696.0
Nevada,2021-04-04,305176,5274,3080156.0,530902.0,896396.0
Nevada,2021-04-05,305357,5275,3080156.0,548467.0,913894.0
Nevada,2021-04-06,305652,5297,3080156.0,559150.0,925349.0
Nevada,2021-04-07,305929,5308,3080156.0,560900.0,928394.0
Nevada,2021-04-08,306315,5313,3080156.0,569765.0,940899.0
Nevada,2021-04-09,306952,5323,3080156.0,586035.0,964480.0
Nevada,2021-04-10,307704,5332,3080156.0,603867.0,985855.0
Nevada,2021-04-11,308024,5332,3080156.0,624316.0,1008572.0
Nevada,2021-04-12,308343,5332,3080156.0,644363.0,1027656.0
Nevada,2021-04-13,308755,5339,3080156.0,662481.0,1046483.0
Nevada,2021-04-14,309150,5353,3080156.0,666537.0,1050472.0
Nevada,2021-04-15,309699,5359,3080156.0,694463.0,1078275.0
Nevada,2021-04-16,310235,5365,3080156.0,708126.0,1094142.0
Nevada,2021-04-17,310235,5365,3080156.0,721821.0,1109751.0
Nevada,2021-04-18,310235,5365,3080156.0,739071.0,1123822.0
Nevada,2021-04-19,310933,5368,3080156.0,751571.0,1132924.0
Nevada,2021-04-20,311314,5377,3080156.0,755157.0,1136154.0
Nevada,2021-04-21,311750,5388,3080156.0,764096.0,1142561.0
Nevada,2021-04-22,312278,5400,3080156.0,776174.0,1152360.0
Nevada,2021-04-23,312840,5422,3080156.0,786816.0,1162079.0
Nevada,2021-04-24,312840,5422,3080156.0,796601.0,1172829.0
Nevada,2021-04-25,312840,5422,3080156.0,808503.0,1183949.0
Nevada,2021-04-26,313680,5433,3080156.0,817847.0,1193085.0
Nevada,2021-04-27,314085,5444,3080156.0,820830.0,1196360.0
Nevada,2021-04-28,314475,5448,3080156.0,828359.0,1201880.0
Nevada,2021-04-29,314928,5459,3080156.0,841808.0,1210441.0
Nevada,2021-04-30,315438,5464,3080156.0,857021.0,1219581.0
Nevada,2021-05-01,315438,5464,3080156.0,873639.0,1228338.0
Nevada,2021-05-02,315438,5464,3080156.0,888966.0,1235256.0
Nevada,2021-05-03,316239,5473,3080156.0,896881.0,1238938.0
Nevada,2021-05-04,316715,5480,3080156.0,896881.0,1237866.0
Nevada,2021-05-05,317088,5487,3080156.0,906669.0,1243235.0
Nevada,2021-05-06,317482,5490,3080156.0,922995.0,1251787.0
Nevada,2021-05-07,317980,5498,3080156.0,937081.0,1259626.0
Nevada,2021-05-08,317980,5498,3080156.0,952097.0,1264701.0
Nevada,2021-05-09,317980,5498,3080156.0,968902.0,1271782.0
Nevada,2021-05-10,318780,5506,3080156.0,981087.0,1278860.0
Nevada,2021-05-11,319250,5509,3080156.0,986771.0,1283645.0
Nevada,2021-05-12,319714,5515,3080156.0,995821.0,1287018.0
Nevada,2021-05-13,320150,5523,3080156.0,1007414.0,1292498.0
Nevada,2021-05-14,320539,5530,3080156.0,1016557.0,1296725.0
Nevada,2021-05-15,320539,5530,3080156.0,1028426.0,1303628.0
Nevada,2021-05-16,320539,5530,3080156.0,1040980.0,1311069.0
Nevada,2021-05-17,321081,5533,3080156.0,1046594.0,1315517.0
Nevada,2021-05-18,321368,5540,3080156.0,1049676.0,1319636.0
Nevada,2021-05-19,321716,5545,3080156.0,1055068.0,1324736.0
Nevada,2021-05-20,322018,5550,3080156.0,1062502.0,1332956.0
Nevada,2021-05-21,322352,5552,3080156.0,1072757.0,1342834.0
Nevada,2021-05-22,322352,5552,3080156.0,1082900.0,1354773.0
Nevada,2021-05-23,322352,5552,3080156.0,1091048.0,1361706.0
Nevada,2021-05-24,322757,5559,3080156.0,1097809.0,1366973.0
Nevada,2021-05-25,323022,5563,3080156.0,1100149.0,1370128.0
Nevada,2021-05-26,323249,5570,3080156.0,1105303.0,1374266.0
Nevada,2021-05-27,323481,5578,3080156.0,1112760.0,1381074.0
Nevada,2021-05-28,323748,5586,3080156.0,1119961.0,1387913.0
Nevada,2021-05-29,323748,5586,3080156.0,1126603.0,1394477.0
Nevada,2021-05-30,323748,5586,3080156.0,1132866.0,1400474.0
Nevada,2021-05-31,323748,5586,3080156.0,1132866.0,1400474.0
